# Annotation file generated by Gemma
# Generated 06/30/2022
# If you use this file for your research, please cite: 
# Lim et al. (2021) Curation of over 10 000 transcriptomic studies to enable data reuse. 
# Database, baab006 (doi:10.1093/database/baab006). 
# Gemma link for this platform: http://gemma.msl.ubc.ca/ arrays/showArrayDesign.html?id=672
# Generic_human_ensemblIds  Generic platform for Homo sapiens, indexed by Ensembl IDs
# Homo sapiens
ProbeName	GeneSymbols	GeneNames	GOTerms	GemmaIDs	NCBIids
ENSG00000155858	LSM11	LSM11, U7 small nuclear RNA associated	GO:1902275|GO:0006398|GO:1900087	387912	134353
ENSG00000239482	LOC105374042	uncharacterized LOC105374042		9237520	105374042
ENSG00000213563	C8orf82	chromosome 8 open reading frame 82		441446	414919
ENSG00000232987	LINC01219	long intergenic non-protein coding RNA 1219		9111075	104355220
ENSG00000070182	SPTB	spectrin beta, erythrocytic	GO:0030036|GO:0051693	154209	6710
ENSG00000213888	LINC01521	long intergenic non-protein coding RNA 1521		290951	54944
ENSG00000214313	AZGP1P1	AZGP1 pseudogene 1		452518	646282
ENSG00000100023	PPIL2	peptidylprolyl isomerase like 2	GO:0000413|GO:0006457|GO:0072659|GO:0000209	246579	23759
ENSG00000136247	ZDHHC4	zinc finger DHHC-type palmitoyltransferase 4	GO:0006612|GO:0018230	294172	55146
ENSG00000283330	MIR518D	microRNA 518d	GO:0035195	446458	574489
ENSG00000166090	IL25	interleukin 25	GO:0002437|GO:0009620|GO:0045944|GO:0030222|GO:0009624|GO:0007165	328951	64806
ENSG00000182902	SLC25A18	solute carrier family 25 member 18	GO:0043490|GO:0006810|GO:0006811|GO:1902600|GO:0015810|GO:0015813|GO:0070778	351751	83733
ENSG00000007372	PAX6	paired box 6	GO:0030858|GO:0000122|GO:0001654|GO:0006306|GO:1990830|GO:0030216|GO:0030334|GO:0021983|GO:0006468|GO:0007435|GO:0048505|GO:1904798|GO:0080111|GO:0048663|GO:0021905|GO:0048708|GO:0009611|GO:0021986|GO:0033365|GO:0021902|GO:0001933|GO:0048596|GO:0000132|GO:0007406|GO:0007405|GO:0003322|GO:0006357|GO:0007601|GO:0061072|GO:0001709|GO:0009786|GO:0021778|GO:0007417|GO:0050768|GO:0006366|GO:0007411|GO:0002088|GO:0045893|GO:0010628|GO:0042462|GO:0009950|GO:0061303|GO:0050680|GO:0001764|GO:0001568|GO:0006338|GO:0021796|GO:0048856|GO:0002052|GO:0007224|GO:0045665|GO:0060041|GO:0032808|GO:0042593|GO:0045944|GO:0009887|GO:0021798|GO:0016573|GO:0023019|GO:0021517|GO:0003309	121633	5080
ENSG00000168813	ZNF507	zinc finger protein 507	GO:0045944|GO:0010468	232359	22847
ENSG00000259741					
ENSG00000122420	PTGFR	prostaglandin F receptor	GO:0006954|GO:0007204|GO:0007567|GO:0007189|GO:0010628|GO:0007186|GO:0043066|GO:0008284|GO:0035584|GO:0071799|GO:0032355|GO:0032496	135137	5737
ENSG00000105928	GSDME	gasdermin E	GO:0007605|GO:0042491|GO:0098586|GO:0008219|GO:0043410|GO:0008285|GO:2001244|GO:0070269|GO:0071356|GO:0070265	35492	1687
ENSG00000032742	IFT88	intraflagellar transport 88	GO:0042073|GO:0060271|GO:1902017|GO:0060122|GO:0035720|GO:1905515|GO:0045724|GO:2000785|GO:0001822	175256	8100
ENSG00000139330	KERA	keratocan	GO:0050896|GO:0061303|GO:0007601	226922	11081
ENSG00000121446	RGSL1	regulator of G protein signaling like 1		428893	353299
ENSG00000101255	TRIB3	tribbles pseudokinase 3	GO:0000122|GO:0006469|GO:0032436|GO:0006468|GO:0034976|GO:0045599|GO:0010827|GO:0045892|GO:0010506|GO:0045717|GO:0032092|GO:0070059|GO:0032869|GO:0051443|GO:0043405	319282	57761
ENSG00000128886	ELL3	elongation factor for RNA polymerase II 3	GO:0048863|GO:0006368|GO:0006366|GO:0050769|GO:2000648|GO:0007283|GO:0072089|GO:0032968|GO:0042771|GO:0006354|GO:0042795|GO:0010717|GO:0061351|GO:1902166|GO:2000179|GO:0045944|GO:0032786	344258	80237
ENSG00000152076	CCDC74B	coiled-coil domain containing 74B		369038	91409
ENSG00000165704	HPRT1	hypoxanthine phosphoribosyltransferase 1	GO:0001975|GO:0046083|GO:0046040|GO:0006166|GO:0006164|GO:0046100|GO:0044209|GO:0071542|GO:0001913|GO:0051289|GO:0007626|GO:0007625|GO:0021895|GO:0048813|GO:0045964|GO:0046038|GO:0006178|GO:0043103|GO:0046651|GO:0042417|GO:0021954|GO:0021756|GO:0032264|GO:0032263	72513	3251
ENSG00000123213	NLN	neurolysin	GO:0006518|GO:0006111|GO:1902809|GO:0007186|GO:0006508	315717	57486
ENSG00000236756	DNAJC9-AS1	DNAJC9 and MRPS16 antisense RNA 1		441342	414245
ENSG00000257747	LINC02426	long intergenic non-protein coding RNA 2426		8798460	101928449
ENSG00000164167	LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated	GO:0000398|GO:0006402|GO:0008033|GO:0030490|GO:0008380	228380	11157
ENSG00000107864	CPEB3	cytoplasmic polyadenylation element binding protein 3	GO:0048167|GO:0000122|GO:0007616|GO:2000766|GO:1900153|GO:0060213|GO:0060998|GO:0060999|GO:0071230|GO:0006412|GO:1900248|GO:1900365|GO:0061158|GO:0045727|GO:0017148	232391	22849
ENSG00000106290	TAF6	TATA-box binding protein associated factor 6	GO:0006468|GO:0006366|GO:0006367|GO:0045893|GO:0035521|GO:0035522|GO:0042789|GO:0006357|GO:0045786|GO:0060261|GO:0006352|GO:0006282|GO:0043966|GO:0051123|GO:0006915	157382	6878
ENSG00000101752	MIB1	MIB E3 ubiquitin protein ligase 1	GO:0001841|GO:0007219|GO:0001568|GO:0006511|GO:0006897|GO:0045665|GO:0045807|GO:0030182|GO:0016567|GO:0001947|GO:0001756|GO:0001701	316446	57534
ENSG00000149115	TNKS1BP1	tankyrase 1 binding protein 1	GO:0031954|GO:0006302|GO:0000289|GO:0010800|GO:0007004|GO:0033138|GO:0071479	364970	85456
ENSG00000162961	DPY30	dpy-30 histone methyltransferase complex regulatory subunit	GO:0051568|GO:0006325|GO:0016197	359711	84661
ENSG00000107890	ANKRD26	ankyrin repeat domain containing 26	GO:0045599	232419	22852
ENSG00000083782	EPYC	epiphycan	GO:0007605|GO:0061975|GO:0060348|GO:0007565	38248	1833
ENSG00000133302	SLF1	SMC5-SMC6 complex localization factor 1	GO:2000781|GO:0006974|GO:0032204|GO:1990166|GO:0000724|GO:0031334|GO:0016925|GO:0034184	356388	84250
ENSG00000198271	KRTAP4-5	keratin associated protein 4-5	GO:0042633|GO:0007568	363879	85289
ENSG00000189308	LIN54	lin-54 DREAM MuvB core complex component	GO:0007049|GO:0006355|GO:0034728	387258	132660
ENSG00000188878	FBF1	Fas binding factor 1	GO:0090162|GO:0060271|GO:0043297	363976	85302
ENSG00000213471	TTLL13	tubulin tyrosine ligase like 13	GO:0018095|GO:0000226	442247	440307
ENSG00000276717	PRSS47P	serine protease 47, pseudogene	GO:0006508	389199	138652
ENSG00000095574	IKZF5	IKAROS family zinc finger 5	GO:0000122|GO:0006357	326224	64376
ENSG00000199032	MIR425	microRNA 425	GO:0035195	445663	494337
ENSG00000102931	ARL2BP	ADP ribosylation factor like GTPase 2 binding protein	GO:0051457|GO:0042531|GO:0045893|GO:0007165|GO:0050790	244609	23568
ENSG00000215533	LINC00189	long intergenic non-protein coding RNA 189		404552	193629
ENSG00000281357	ARRDC3-AS1	ARRDC3 antisense RNA 1		421457	100129716
ENSG00000156976	EIF4A2	eukaryotic translation initiation factor 4A2	GO:1990830|GO:0006446|GO:0006413|GO:0002183|GO:1900260	41448	1974
ENSG00000089060	SLC8B1	solute carrier family 8 member B1	GO:0035725|GO:1901623|GO:0099093|GO:0086036|GO:2001256|GO:0050796|GO:0050896|GO:0006812|GO:0006811|GO:0006874|GO:0006851|GO:0042593|GO:0051480|GO:0051560	342111	80024
ENSG00000120756	PLS1	plastin 1	GO:0001951|GO:0051017|GO:1902896|GO:0051639|GO:0060121|GO:0060088|GO:0040018|GO:1903078|GO:0032532	127377	5357
ENSG00000198162	MAN1A2	mannosidase alpha class 1A member 2	GO:0048286|GO:0005975|GO:0007585|GO:0006486|GO:0006491|GO:1904381	223469	10905
ENSG00000111046	MYF6	myogenic factor 6	GO:0007519|GO:0048743|GO:0006357|GO:0035914|GO:0045663|GO:0042693|GO:0045892|GO:0045944|GO:0060415|GO:0001756	113222	4618
ENSG00000117036	ETV3	ETS variant transcription factor 3	GO:0000122|GO:0006357|GO:0097011|GO:0008285|GO:0030154	44375	2117
ENSG00000160447	PKN3	protein kinase N3	GO:0006468|GO:0007165|GO:0010631|GO:0035556|GO:0018105	266399	29941
ENSG00000254930	LINC02545	long intergenic non-protein coding RNA 2545		9249082	105376561
ENSG00000151914	LOC100652766	dystonin-like		8625495	100652766
ENSG00000111049	MYF5	myogenic factor 5	GO:0007519|GO:0001952|GO:0007517|GO:0048743|GO:0043010|GO:0048704|GO:0060415|GO:0030198|GO:0001756|GO:0001502|GO:0006357|GO:0035914|GO:0045663|GO:0042693|GO:0045944|GO:0001503	113207	4617
ENSG00000199102	MIR302C	microRNA 302c	GO:0032717|GO:0035195	445142	442895
ENSG00000196388	INCA1	inhibitor of CDK, cyclin A1 interacting protein 1	GO:0045736|GO:0008285	432505	388324
ENSG00000238570	LOC124906148	small nucleolar RNA U13		10593586	124906148
ENSG00000268804	LINC02132	long intergenic non-protein coding RNA 2132		9668917	107984811
ENSG00000244119	PDCL3P4	PDCL3 pseudogene 4		420999	285359
ENSG00000163431	LMOD1	leiomodin 1	GO:0006936|GO:0045010|GO:0030239|GO:0007015|GO:0030838|GO:0051694	247822	25802
ENSG00000198538	ZNF28	zinc finger protein 28	GO:0006357	170616	7576
ENSG00000198315	ZKSCAN8	zinc finger with KRAB and SCAN domains 8	GO:0006357	171794	7745
ENSG00000126091	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	GO:0019082|GO:0006486|GO:0010706|GO:0009312|GO:0018146|GO:0016266|GO:0097503	149486	6487
ENSG00000172239	PAIP1	poly(A) binding protein interacting protein 1	GO:0048255|GO:1900152|GO:0070934|GO:0006446|GO:0006413|GO:2000767	218489	10605
ENSG00000134371	CDC73	cell division cycle 73	GO:0000122|GO:0001711|GO:0031648|GO:0006368|GO:0048147|GO:0008285|GO:0045638|GO:0033523|GO:0031442|GO:0030177|GO:0001558|GO:0050680|GO:0071222|GO:1902808|GO:0032968|GO:0007049|GO:0006378|GO:0043066|GO:0019827|GO:2000134|GO:0034402|GO:0016055|GO:0010390	335047	79577
ENSG00000212551	LOC124902847	small nucleolar RNA U3		10585279	124902847
ENSG00000157764	BRAF	B-Raf proto-oncogene, serine/threonine kinase	GO:0000165|GO:0006468|GO:0042127|GO:0010764|GO:2000301|GO:0072577|GO:0043066|GO:0007173|GO:2000352|GO:0043149|GO:0034446|GO:0035019|GO:0016079|GO:0002318|GO:0071277|GO:0033077|GO:0010828|GO:0030878|GO:0070371|GO:0048680|GO:0060291|GO:0008542|GO:0010628|GO:0070413|GO:0051496|GO:0071466|GO:0070374|GO:0050852|GO:0050772|GO:0045580|GO:0090150|GO:0048538|GO:1900026|GO:0043367|GO:0060323|GO:0060324|GO:0043524|GO:0043369|GO:0009887|GO:0033138	14810	673
ENSG00000271850	LINC02343	long intergenic non-protein coding RNA 2343		9219860	105370158
ENSG00000162415	ZSWIM5	zinc finger SWIM-type containing 5		317936	57643
ENSG00000234006	DDX39B-AS1	DDX39B antisense RNA 1		9692813	106478957
ENSG00000258643	BCL2L2-PABPN1	BCL2L2-PABPN1 readthrough		8578230	100529063
ENSG00000092094	OSGEP	O-sialoglycoprotein endopeptidase	GO:0002949	300644	55644
ENSG00000207299	LOC124900309	small nucleolar RNA SNORD56		10578581	124900309
ENSG00000234290	LOC105379175	uncharacterized LOC105379175		9260303	105379175
ENSG00000204381	LAYN	layilin		391822	143903
ENSG00000232685	LINC00442	long intergenic non-protein coding RNA 442		428039	348021
ENSG00000259881	LOC101927793	uncharacterized LOC101927793		8799903	101927793
ENSG00000147535	PLPP5	phospholipid phosphatase 5	GO:0046839|GO:0006644	358491	84513
ENSG00000257741	LINC01490	long intergenic non-protein coding RNA 1490		8798482	101928420
ENSG00000228067	LINC01740	long intergenic non-protein coding RNA 1740		8793469	101929565
ENSG00000196954	CASP4	caspase 4	GO:0050727|GO:0042981|GO:0097193|GO:0050729|GO:0016540|GO:0070059|GO:0006508|GO:0050830|GO:0045087|GO:0006954|GO:1904646|GO:1903265|GO:2000494|GO:0006919|GO:0070269|GO:0006915	18484	837
ENSG00000238835	SCARNA18	small Cajal body-specific RNA 18	GO:0006396	459577	677765
ENSG00000171763	SPATA5L1	spermatogenesis associated 5 like 1		332412	79029
ENSG00000131876	SNRPA1	small nuclear ribonucleoprotein polypeptide A'	GO:0000398|GO:0007283|GO:1903241|GO:0008380	152549	6627
ENSG00000181631	P2RY13	purinergic receptor P2Y13	GO:0007194|GO:0071407|GO:0035589|GO:0007186	282814	53829
ENSG00000124767	GLO1	glyoxalase I	GO:0006749|GO:0030316|GO:0005975|GO:0006357|GO:0043066|GO:0009438	54188	2739
ENSG00000165076	PRSS37	serine protease 37	GO:0007339|GO:0051604|GO:0008354|GO:0016477|GO:2000344|GO:1905516|GO:0070613|GO:0006508	388567	136242
ENSG00000199020	MIR381	microRNA 381	GO:0035195	445656	494330
ENSG00000144426	NBEAL1	neurobeachin like 1	GO:0008104	330370	65065
ENSG00000162927	PUS10	pseudouridine synthase 10	GO:0031119|GO:0031053	396704	150962
ENSG00000143761	ARF1	ADP ribosylation factor 1	GO:0016192|GO:0098586|GO:0006886|GO:0060292|GO:0002090|GO:0034315|GO:0006878|GO:1990386|GO:0097061	8946	375
ENSG00000164329	TENT2	terminal nucleotidyltransferase 2	GO:0071044|GO:0002244|GO:0006378|GO:0043489|GO:0043631|GO:0060041|GO:2000626|GO:0030182|GO:0021766|GO:0031123|GO:1990603	402826	167153
ENSG00000183566	BPIFA4P	BPI fold containing family A member 4, pseudogene		422983	317716
ENSG00000111801	BTN3A3	butyrophilin subfamily 3 member A3	GO:0002456|GO:0050852|GO:0001817	213861	10384
ENSG00000234854	LINC00676	long intergenic non-protein coding RNA 676		8801259	101409253
ENSG00000133112	TPT1	tumor protein, translationally-controlled 1	GO:0006874|GO:0042981|GO:0043066|GO:1902230|GO:0019827|GO:2000384|GO:0009615|GO:0006816	163684	7178
ENSG00000247400	DNAJC3-DT	DNAJC3 divergent transcript		8095501	100289274
ENSG00000232893	IQCA1-AS1	IQCA1 antisense RNA 1		9669099	107080627
ENSG00000170222	ADPRM	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent		311393	56985
ENSG00000034693	PEX3	peroxisomal biogenesis factor 3	GO:0045046|GO:0007031	179451	8504
ENSG00000175489	LRRC25	leucine rich repeat containing 25		383584	126364
ENSG00000253224	LINC01848	long intergenic non-protein coding RNA 1848		8096525	100289673
ENSG00000238761	LOC124904812	small nucleolar RNA U13		10590408	124904812
ENSG00000100302	RASD2	RASD family member 2	GO:0051897|GO:0001963|GO:0007626|GO:0033235|GO:0043949|GO:0007165	244299	23551
ENSG00000101138	CSTF1	cleavage stimulation factor subunit 1	GO:0031124	31466	1477
ENSG00000128714	HOXD13	homeobox D13	GO:0030539|GO:0001501|GO:0006357|GO:0006366|GO:0006355|GO:0060571|GO:0060687|GO:0042127|GO:0048619|GO:0009952|GO:0060602|GO:0045944|GO:0042733|GO:0060527|GO:0033574	72332	3239
ENSG00000224914	LINC00863	long intergenic non-protein coding RNA 863		441698	439994
ENSG00000140557	ST8SIA2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2	GO:0005975|GO:0001574|GO:0051965|GO:1901216|GO:0007399|GO:0006486|GO:0042220|GO:0036211|GO:0006491|GO:0009311|GO:1990138|GO:0097503	175422	8128
ENSG00000156875	MFSD14A	major facilitator superfamily domain containing 14A	GO:0001675|GO:0055085|GO:0007289|GO:0030382	327317	64645
ENSG00000214401	KANSL1-AS1	KANSL1 antisense RNA 1		449939	644246
ENSG00000231948	HS1BP3-IT1	HS1BP3 intronic transcript 1		8762913	100874343
ENSG00000239508	PLCH1-AS1	PLCH1 antisense RNA 1		8723066	100874035
ENSG00000116096	SPR	sepiapterin reductase	GO:0006809|GO:0006729	154007	6697
ENSG00000198205	ZXDA	zinc finger X-linked duplicated A	GO:0006357|GO:0045893	172376	7789
ENSG00000135248	GARIN1B	golgi associated RAB2 interactor 1B	GO:0001675|GO:0007340	360120	84691
ENSG00000239519	CADM2-AS1	CADM2 antisense RNA 1		8723071	100874038
ENSG00000163002	NUP35	nucleoporin 35	GO:0006913|GO:0051028|GO:0006999|GO:1990830|GO:0006355|GO:0006607	385640	129401
ENSG00000186462	NAP1L2	nucleosome assembly protein 1 like 2	GO:0048863|GO:0045666|GO:0006334|GO:0043970|GO:0044154|GO:2000738|GO:2000617|GO:0030182|GO:2000035|GO:0071442	114363	4674
ENSG00000149968	MMP3	matrix metallopeptidase 3	GO:0071492|GO:1903209|GO:0150077|GO:1904645|GO:0010727|GO:0030574|GO:0031334|GO:0071732|GO:0030198|GO:0022617|GO:0006508	92641	4314
ENSG00000151631	AKR1C6P	aldo-keto reductase family 1 member C6, pseudogene		434588	389932
ENSG00000116199	FAM20B	FAM20B glycosaminoglycan xylosylkinase	GO:0006468|GO:0030166	204512	9917
ENSG00000196358	NTNG2	netrin G2	GO:0007409|GO:0098698|GO:0099560|GO:0050804|GO:0150011|GO:0010975|GO:2001222|GO:0016477|GO:0034446|GO:0009887|GO:1905606|GO:0009888|GO:0070831	359300	84628
ENSG00000174695	TMEM167A	transmembrane protein 167A	GO:0046907|GO:0045054|GO:0009306	398337	153339
ENSG00000230690	LOC105373526	uncharacterized LOC105373526		9235179	105373526
ENSG00000154678	PDE1C	phosphodiesterase 1C	GO:0007165	122679	5137
ENSG00000119383	PTPA	protein phosphatase 2 phosphatase activator	GO:0032516|GO:0032515|GO:0035307|GO:0035308|GO:0043065|GO:0007052|GO:0043666	130219	5524
ENSG00000118557	PMFBP1	polyamine modulated factor 1 binding protein 1	GO:0007283	350232	83449
ENSG00000223546	LINC00630	long intergenic non-protein coding RNA 630		8091864	100287765
ENSG00000171136	RLN3	relaxin 3	GO:0007165	379281	117579
ENSG00000232196	MTRNR2L4	MT-RNR2 like 4 (pseudogene)	GO:2000272|GO:1900118	8506865	100463285
ENSG00000203907	OOEP	oocyte expressed protein	GO:0051302|GO:0007015|GO:1905168|GO:0009880|GO:2000781|GO:0045836|GO:0051293|GO:0031297|GO:0032880|GO:0070201|GO:0035088	443406	441161
ENSG00000228897	LOC730376	uncharacterized LOC730376		468116	730376
ENSG00000198133	TMEM229B	transmembrane protein 229B	GO:0009617	400945	161145
ENSG00000207445	SNORD15B	small nucleolar RNA, C/D box 15B	GO:0006396	375179	114599
ENSG00000105650	PDE4C	phosphodiesterase 4C	GO:0006198|GO:0007165	122855	5143
ENSG00000188766	SPRED3	sprouty related EVH1 domain containing 3	GO:0070373|GO:0043409|GO:0010719|GO:0030512|GO:1902747	437089	399473
ENSG00000100151	PICK1	protein interacting with PRKCA 1	GO:0050796|GO:0045161|GO:0021782|GO:0007205|GO:0006468|GO:0006886|GO:0034316|GO:0043113|GO:0043046|GO:0060292|GO:0097062|GO:0097061|GO:0002092|GO:0006890|GO:0043045|GO:0015844|GO:0042149|GO:0034315|GO:0036294	196185	9463
ENSG00000128713	HOXD11	homeobox D11	GO:0048856|GO:0006357|GO:0009953|GO:0001658	72318	3237
ENSG00000224707	E2F3-IT1	E2F3 intronic transcript 1		10400589	100874268
ENSG00000170681	CAVIN4	caveolae associated protein 4	GO:0007517|GO:0010468|GO:0035023|GO:0045944|GO:0030154	427422	347273
ENSG00000169679	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	GO:0051754|GO:0051983|GO:0051301|GO:0006468|GO:0007063|GO:0008283|GO:0007094|GO:0006915	15315	699
ENSG00000114107	CEP70	centrosomal protein 70	GO:0070507|GO:0060271	344981	80321
ENSG00000096996	IL12RB1	interleukin 12 receptor subunit beta 1	GO:0043382|GO:0002230|GO:2000318|GO:0007165|GO:0032729|GO:2000330|GO:0042104|GO:0035722|GO:0002827|GO:0001916|GO:0071346|GO:0019221|GO:0038155	78146	3594
ENSG00000142227	EMP3	epithelial membrane protein 3	GO:0032060|GO:0008219	42289	2014
ENSG00000008226	DLEC1	DLEC1 cilia and flagella associated protein	GO:0002357|GO:0007283|GO:0030154|GO:0008285	204895	9940
ENSG00000169836	TACR3	tachykinin receptor 3	GO:0007217|GO:0007568|GO:0043278|GO:0045777|GO:0042053|GO:0042220|GO:0042538|GO:0010460|GO:0060259|GO:1902093|GO:0032355|GO:0070474	157171	6870
ENSG00000229913	LOC101929757	uncharacterized LOC101929757		8794261	101929757
ENSG00000176946	THAP4	THAP domain containing 4	GO:0042126|GO:0006570	271158	51078
ENSG00000224855	OPA1-AS1	OPA1 antisense RNA 1		8722903	100873941
ENSG00000280752	LINC00850	long intergenic non-protein coding RNA 850		8781261	101241891
ENSG00000125826	RBCK1	RANBP2-type and C3HC4-type zinc finger containing 1	GO:0050852|GO:0043161|GO:2001238|GO:0043123|GO:1901224|GO:0051092|GO:0042742|GO:0060546|GO:0097039|GO:0032088|GO:0000209	218750	10616
ENSG00000259664	LINC02254	long intergenic non-protein coding RNA 2254		8800470	101927286
ENSG00000254335	CDH12P1	cadherin 12 pseudogene 1		3157038	100093625
ENSG00000185271	KLHL33	kelch like family member 33		381645	123103
ENSG00000171466	ZNF562	zinc finger protein 562	GO:0006357|GO:0006355	288421	54811
ENSG00000243485	MIR1302-2	microRNA 1302-2	GO:0035195	8101894	100302278
ENSG00000176244	ACBD7	acyl-CoA binding domain containing 7	GO:0006631	441269	414149
ENSG00000087258	GNAO1	G protein subunit alpha o1	GO:0006936|GO:0007212|GO:0007188	54773	2775
ENSG00000157368	IL34	interleukin 34	GO:0045087|GO:0006954|GO:0048714|GO:0045651|GO:0010628|GO:0061098|GO:0010759|GO:0008284|GO:0043406|GO:0061514|GO:0045657|GO:0061518|GO:0120041|GO:0001934	393238	146433
ENSG00000206190	ATP10A	ATPase phospholipid transporting 10A (putative)	GO:1903527|GO:0045332|GO:0034220|GO:0008360	314004	57194
ENSG00000109180	OCIAD1	OCIA domain containing 1	GO:0046427|GO:0006897|GO:2000736|GO:0061484	290879	54940
ENSG00000175193	PARL	presenilin associated rhomboid like	GO:0033619|GO:0006465|GO:0010821|GO:1903214|GO:1903146|GO:0008053|GO:2001243|GO:2000377|GO:0006508|GO:0030162|GO:0090201	298592	55486
ENSG00000232956	SNHG15	small nucleolar RNA host gene 15		421934	285958
ENSG00000199095	MIR372	microRNA 372	GO:1904046|GO:0008284|GO:0035195|GO:1900087	445163	442917
ENSG00000230223	ATXN8OS	ATXN8 opposite strand lncRNA		146260	6315
ENSG00000110660	SLC35F2	solute carrier family 35 member F2	GO:0055085	287455	54733
ENSG00000204007	GLT6D1	glycosyltransferase 6 domain containing 1	GO:0030259|GO:0005975	429310	360203
ENSG00000278570	NR2E3	nuclear receptor subfamily 2 group E member 3	GO:0000122|GO:0010628|GO:0042462|GO:0008285|GO:0030154|GO:0007602|GO:0007601|GO:0006357|GO:0048856|GO:0030522|GO:0043401|GO:0060041|GO:0007165|GO:0008283|GO:0045944	206078	10002
ENSG00000120160	EQTN	equatorin	GO:0060478|GO:0006897|GO:0007342	286635	54586
ENSG00000183580	FBXL7	F-box and leucine rich repeat protein 7	GO:0051301|GO:0016567|GO:0006511|GO:0000278|GO:0031146|GO:0000086|GO:0000209	238158	23194
ENSG00000274196	FAM197Y4	family with sequence similarity 197 Y-linked member 4		8095303	100289188
ENSG00000146047	H2BC1	H2B clustered histone 1	GO:0031639|GO:0006337|GO:0006954|GO:0006334|GO:0035093|GO:0071674|GO:0051099	413716	255626
ENSG00000141543	EIF4A3	eukaryotic translation initiation factor 4A3	GO:0099578|GO:0006406|GO:0014070|GO:0008306|GO:2000622|GO:0006364|GO:0048701|GO:0000184|GO:0035640|GO:0072715|GO:1990416|GO:0000398|GO:1904574|GO:0045727|GO:1904570|GO:0017148|GO:0090394	202005	9775
ENSG00000091129	NRCAM	neuronal cell adhesion molecule	GO:0030516|GO:0007417|GO:0007416|GO:0099175|GO:0007413|GO:0007411|GO:0008104|GO:0034113|GO:0098609|GO:0007409|GO:0001764|GO:0045162|GO:0045666|GO:0010975|GO:0007420|GO:0031290|GO:0019227|GO:0001525	118339	4897
ENSG00000269223	LOC100509861	uncharacterized LOC100509861		8577113	100509861
ENSG00000188092	GPR89B	G protein-coupled receptor 89B	GO:0034220|GO:0030217|GO:0015698|GO:0034765|GO:0051452|GO:0015031	277610	51463
ENSG00000203797	DDO	D-aspartate oxidase	GO:0007625|GO:0006533|GO:0007320|GO:0042445|GO:0019478	179939	8528
ENSG00000213753	CENPBD2P	CENPB DNA-binding domains containing 2, pseudogene		331443	65996
ENSG00000234230	ZFX-AS1	ZFX antisense RNA 1		8722876	100873922
ENSG00000215269	GAGE12G	G antigen 12G		450924	645073
ENSG00000239035	SNORD13D	small nucleolar RNA, C/D box 13D	GO:0006396	9672831	109616990
ENSG00000260442	ATP2A1-AS1	ATP2A1 antisense RNA 1		8095086	100289092
ENSG00000169682	SPNS1	sphingolipid transporter 1 (putative)	GO:0006869|GO:0055085	353928	83985
ENSG00000157470	FAM81A	family with sequence similarity 81 member A		392754	145773
ENSG00000207419	LOC124900221	small nucleolar RNA SNORA67		10578346	124900221
ENSG00000065320	NTN1	netrin 1	GO:0097475|GO:0030517|GO:0008045|GO:0045773|GO:0060252|GO:0007097|GO:0061643|GO:0014009|GO:0098609|GO:2000147|GO:0033564|GO:0051963|GO:0006930|GO:1903975|GO:0007265|GO:0042472|GO:0016358|GO:0009887|GO:0060603|GO:0009888|GO:0032488|GO:0006915	195380	9423
ENSG00000256594	LOC374443	C-type lectin domain family 2 member D pseudogene		429568	374443
ENSG00000140990	NDUFB10	NADH:ubiquinone oxidoreductase subunit B10	GO:0042776|GO:0009060|GO:0032981|GO:0006120	115203	4716
ENSG00000146090	RASGEF1C	RasGEF domain family member 1C	GO:0043547|GO:0007265	413651	255426
ENSG00000244661	TRBV12-1	T cell receptor beta variable 12-1 (pseudogene)		10538475	28579
ENSG00000138686	BBS7	Bardet-Biedl syndrome 7	GO:1903929|GO:0001654|GO:0032436|GO:0051877|GO:0008104|GO:0060271|GO:0048546|GO:0060173|GO:0046907|GO:0015031|GO:0007601|GO:0006357|GO:0032402|GO:0007368|GO:0007224|GO:0045444|GO:0007420|GO:1905515|GO:0001947	295459	55212
ENSG00000171236	LRG1	leucine rich alpha-2-glycoprotein 1	GO:0050873|GO:0010718|GO:0051546|GO:0030511|GO:0045766|GO:0010838|GO:0060054|GO:0035313|GO:0061756|GO:0001938|GO:0009617	378554	116844
ENSG00000125352	RNF113A	ring finger protein 113A	GO:0000398|GO:0006281|GO:0034247|GO:0016567|GO:0018276|GO:0070100	171691	7737
ENSG00000186603	HPDL	4-hydroxyphenylpyruvate dioxygenase like	GO:0009072	361333	84842
ENSG00000131398	KCNC3	potassium voltage-gated channel subfamily C member 3	GO:0071805|GO:0034765|GO:0051262|GO:0051260	80884	3748
ENSG00000251791	SCARNA6	small Cajal body-specific RNA 6	GO:0006396	459597	677772
ENSG00000205595	AREGB	amphiregulin B		460297	727738
ENSG00000185522	LMNTD2	lamin tail domain containing 2	GO:0010847	414111	256329
ENSG00000276835	MIR6127	microRNA 6127		9001376	102466615
ENSG00000164169	PRMT9	protein arginine methyltransferase 9	GO:0018216|GO:0006397	368076	90826
ENSG00000254854	NECTIN1-DT	NECTIN1 divergent transcript		9005907	102724301
