# Annotation file generated by Gemma
# Generated 08/27/2021
# If you use this file for your research, please cite: 
# Lim et al. (2021) Curation of over 10 000 transcriptomic studies to enable data reuse. 
# Database, baab006 (doi:10.1093/database/baab006). 
# Gemma link for this platform: http://gemma.msl.ubc.ca/ arrays/showArrayDesign.html?id=672
# Generic_human_ensemblIds  Generic platform for Homo sapiens, indexed by Ensembl IDs
# Homo sapiens
ProbeName	GeneSymbols	GeneNames	GOTerms	GemmaIDs	NCBIids
ENSG00000159189	C1QC	complement C1q C chain		15598	714
ENSG00000198125	MB	myoglobin		89179	4151
ENSG00000113328	CCNG1	cyclin G1		19712	900
ENSG00000171169	NAIF1	nuclear apoptosis inducing factor 1		407629	203245
ENSG00000197038	RBMY1A3P	RNA binding motif protein Y-linked family 1 member A3, pseudogene		422766	286557
ENSG00000207344	SNORA22C	small nucleolar RNA, H/ACA box 22C		9672819	109616965
ENSG00000110934	BIN2	bridging integrator 2		276932	51411
ENSG00000061273	HDAC7	histone deacetylase 7		279166	51564
ENSG00000229307	LINC00459	long intergenic non-protein coding RNA 459		8762731	100874180
ENSG00000287931	LOC107985772	uncharacterized LOC107985772		9667851	107985772
ENSG00000147119	CHST7	carbohydrate sulfotransferase 7		308688	56548
ENSG00000183145	RIPPLY3	ripply transcriptional repressor 3		282717	53820
ENSG00000101928	MOSPD1	motile sperm domain containing 1		307696	56180
ENSG00000262877	LOC100507520	uncharacterized LOC100507520		8574363	100507520
ENSG00000175066	GK5	glycerol kinase 5		414122	256356
ENSG00000172113	NME6	NME/NM23 nucleoside diphosphate kinase 6		210082	10201
ENSG00000188782	CATSPER4	cation channel sperm associated 4		430995	378807
ENSG00000115484	CCT4	chaperonin containing TCP1 subunit 4		217876	10575
ENSG00000143374	TARS2	threonyl-tRNA synthetase 2, mitochondrial		344033	80222
ENSG00000135916	ITM2C	integral membrane protein 2C		348562	81618
ENSG00000227456	LINC00310	long intergenic non-protein coding RNA 310		374847	114036
ENSG00000236106	LOC112268411	uncharacterized LOC112268411		10372027	112268411
ENSG00000255198	SNHG9	small nucleolar RNA host gene 9		474122	735301
ENSG00000188868	ZNF563	zinc finger protein 563		394274	147837
ENSG00000230590	FTX	FTX transcript, XIST regulator		8101948	100302692
ENSG00000264141	MIR3928	microRNA 3928		8568992	100500901
ENSG00000136271	DDX56	DEAD-box helicase 56		286763	54606
ENSG00000164871	SPAG11B	sperm associated antigen 11B		214362	10407
ENSG00000255800	OR13C5	olfactory receptor family 13 subfamily C member 5		389241	138799
ENSG00000134762	DSC3	desmocollin 3		38057	1825
ENSG00000130559	CAMSAP1	calmodulin regulated spectrin associated protein 1		399682	157922
ENSG00000278672	MIR8059	microRNA 8059		9001512	102466918
ENSG00000125975	C20orf173	chromosome 20 open reading frame 173		390941	140873
ENSG00000173530	TNFRSF10D	TNF receptor superfamily member 10d		185060	8793
ENSG00000123136	DDX39A	DExD-box helicase 39A		210389	10212
ENSG00000166323	C11orf65	chromosome 11 open reading frame 65		400648	160140
ENSG00000224960	PPP4R3C	protein phosphatase 4 regulatory subunit 3C		389535	139420
ENSG00000248671	ALG1L9P	ALG1 like 9, pseudogene		421098	285407
ENSG00000185559	DLK1	delta like non-canonical Notch ligand 1		184814	8788
ENSG00000140279	DUOX2	dual oxidase 2		268569	50506
ENSG00000147655	RSPO2	R-spondin 2		425482	340419
ENSG00000229372	SZT2-AS1	SZT2 antisense RNA 1		8722927	100873952
ENSG00000256316					
ENSG00000287815	LOC107986742	uncharacterized LOC107986742		9670404	107986742
ENSG00000006451	RALA	RAS like proto-oncogene A		138199	5898
ENSG00000215068	LOC153684	uncharacterized LOC153684		398544	153684
ENSG00000196465	MYL6B	myosin light chain 6B		389945	140465
ENSG00000276319	MIR8079	microRNA 8079		9001266	102465876
ENSG00000181965	NEUROG1	neurogenin 1		115990	4762
ENSG00000115694	STK25	serine/threonine kinase 25		216316	10494
ENSG00000112078	KCTD20	potassium channel tetramerization domain containing 20		411305	222658
ENSG00000168803	ADAL	adenosine deaminase like		401165	161823
ENSG00000004142	POLDIP2	DNA polymerase delta interacting protein 2		252495	26073
ENSG00000146221	TCTE1	t-complex-associated-testis-expressed 1		407117	202500
ENSG00000255087	LOC101929473	uncharacterized LOC101929473		8793078	101929473
ENSG00000147127	RAB41	RAB41, member RAS oncogene family		427544	347517
ENSG00000235049	LINC00940	long intergenic non-protein coding RNA 940		8089553	100271702
ENSG00000224301	LOC105378328	uncharacterized LOC105378328		9256408	105378328
ENSG00000244459	LOC100507054	uncharacterized LOC100507054		8572864	100507054
ENSG00000107679	PLEKHA1	pleckstrin homology domain containing A1		321265	59338
ENSG00000134765	DSC1	desmocollin 1		38024	1823
ENSG00000134755	DSC2	desmocollin 2		38040	1824
ENSG00000120332	TNN	tenascin N		323377	63923
ENSG00000137411	VARS2	valyl-tRNA synthetase 2, mitochondrial		313651	57176
ENSG00000186919	ZACN	zinc activated ion channel		428814	353174
ENSG00000204576	PRR3	proline rich 3		346013	80742
ENSG00000213599	SLX1A-SULT1A3	SLX1A-SULT1A3 readthrough (NMD candidate)		8578092	100526830
ENSG00000183421	RIPK4	receptor interacting serine/threonine kinase 4		283673	54101
ENSG00000182109					
ENSG00000198898	CAPZA2	capping actin protein of muscle Z-line subunit alpha 2		18156	830
ENSG00000258098	LINC02286	long intergenic non-protein coding RNA 2286		9221029	105370414
ENSG00000105705	SUGP1	SURP and G-patch domain containing 1		319358	57794
ENSG00000232505	LOC102724952	uncharacterized LOC102724952		9008638	102724952
ENSG00000125462	MIR9-1HG	MIR9-1 host gene		216049	10485
ENSG00000197763	TXNRD3	thioredoxin reductase 3		374946	114112
ENSG00000116525	TRIM62	tripartite motif containing 62		295656	55223
ENSG00000142609	CFAP74	cilia and flagella associated protein 74		364933	85452
ENSG00000142408	CACNG8	calcium voltage-gated channel auxiliary subunit gamma 8		321159	59283
ENSG00000171671	SHANK2-AS3	SHANK2 antisense RNA 3		409249	220070
ENSG00000104886	PLEKHJ1	pleckstrin homology domain containing J1		293550	55111
ENSG00000130803	ZNF317	zinc finger protein 317		318598	57693
ENSG00000124172	ATP5F1E	ATP synthase F1 subunit epsilon		11630	514
ENSG00000234264	DEPDC1-AS1	DEPDC1 antisense RNA 1		8800549	101927220
ENSG00000177374	HIC1	HIC ZBTB transcriptional repressor 1		61322	3090
ENSG00000221533	MIR1184-1	microRNA 1184-1		8101761	100302111
ENSG00000152818	UTRN	utrophin		167514	7402
ENSG00000185129	PURA	purine rich element binding protein A		136643	5813
ENSG00000176340	COX8A	cytochrome c oxidase subunit 8A		28594	1351
ENSG00000226800	CACTIN-AS1	CACTIN antisense RNA 1		440769	404665
ENSG00000188992	LIPI	lipase I		395876	149998
ENSG00000107614	TRDMT1	tRNA aspartic acid methyltransferase 1		37153	1787
ENSG00000176124	DLEU7-AS1	DLEU7 antisense RNA 1		8723140	100874074
ENSG00000128626	MRPS12	mitochondrial ribosomal protein S12		143667	6183
ENSG00000178084	HTR3C	5-hydroxytryptamine receptor 3C		403707	170572
ENSG00000175311	ANKS4B	ankyrin repeat and sterile alpha motif domain containing 4B		414834	257629
ENSG00000198959	TGM2	transglutaminase 2		160503	7052
ENSG00000188784	PLA2G2E	phospholipase A2 group IIE		267666	30814
ENSG00000179954	SSC5D	scavenger receptor cysteine rich family member with 5 domains		419093	284297
ENSG00000254235	LOC157273	uncharacterized LOC157273		399306	157273
ENSG00000198723	TEX45	testis expressed 45		429877	374877
ENSG00000136104	RNASEH2B	ribonuclease H2 subunit B		335609	79621
ENSG00000110046	ATG2A	autophagy related 2A		236966	23130
ENSG00000283554	LINC02341	long intergenic non-protein coding RNA 2341		9219939	105370177
ENSG00000131373	HACL1	2-hydroxyacyl-CoA lyase 1		252385	26061
ENSG00000177600	RPLP2	ribosomal protein lateral stalk subunit P2		143621	6181
ENSG00000277630	LOC100288966	POTE ankyrin domain family member D-like		8094782	100288966
ENSG00000142002	DPP9	dipeptidyl peptidase 9		368475	91039
ENSG00000264226	MIR3168	microRNA 3168		8506420	100422878
ENSG00000060971	ACAA1	acetyl-CoA acyltransferase 1		1276	30
ENSG00000101361	NOP56	NOP56 ribonucleoprotein		216858	10528
ENSG00000102858	MGRN1	mahogunin ring finger 1		240072	23295
ENSG00000183379	SYNDIG1L	synapse differentiation inducing 1 like		453036	646658
ENSG00000178836	LOC100286922	DnaJ heat shock protein family (Hsp40) member B3 pseudogene		8089788	100286922
ENSG00000181234	TMEM132C	transmembrane protein 132C		370590	92293
ENSG00000224535	LINC02771	long intergenic non-protein coding RNA 2771		9232576	105372907
ENSG00000158525	CPA5	carboxypeptidase A5		372607	93979
ENSG00000126733	DACH2	dachshund family transcription factor 2		378849	117154
ENSG00000177675	CD163L1	CD163 molecule like 1		416855	283316
ENSG00000182782	HCAR2	hydroxycarboxylic acid receptor 2		423778	338442
ENSG00000268439	EMG1	EMG1 N1-specific pseudouridine methyltransferase		214952	10436
ENSG00000227418	PCGEM1	PCGEM1 prostate-specific transcript		323929	64002
ENSG00000165752	LOC102724967	uncharacterized LOC102724967		9008711	102724967
ENSG00000181924	COA4	cytochrome c oxidase assembly factor 4 homolog		274966	51287
ENSG00000283617					
ENSG00000204618	RNF39	ring finger protein 39		345555	80352
ENSG00000121068	TBX2	T-box transcription factor 2		158214	6909
ENSG00000184497	TMEM255B	transmembrane protein 255B		428030	348013
ENSG00000116478	HDAC1	histone deacetylase 1		60634	3065
ENSG00000171806	METTL18	methyltransferase like 18		370675	92342
ENSG00000122574	WIPF3	WAS/WASL interacting protein family member 3		449796	644150
ENSG00000269896	LOC100129534	small nuclear ribonucleoprotein polypeptide N pseudogene		3804816	100129534
ENSG00000236398	TAS2R39	taste 2 receptor member 39		415166	259285
ENSG00000232653	GOLGA8N	golgin A8 family member N		449138	643699
ENSG00000187609	EXD3	exonuclease 3'-5' domain containing 3		290721	54932
ENSG00000221476	MIR1827	microRNA 1827		8101853	100302217
ENSG00000117877	POLR1G	RNA polymerase I subunit G		222512	10849
ENSG00000233621	ZC3H12A-DT	ZC3H12A divergent transcript		462380	728431
ENSG00000025434	NR1H3	nuclear receptor subfamily 1 group H member 3		207285	10062
ENSG00000151576	QTRT2	queuine tRNA-ribosyltransferase accessory subunit 2		337340	79691
ENSG00000197887	OR1S2	olfactory receptor family 1 subfamily S member 2		409019	219958
ENSG00000215301	DDX3X	DEAD-box helicase 3 X-linked		34968	1654
ENSG00000229719					
ENSG00000237787	LINC02877	long intergenic non-protein coding RNA 2877		397741	152118
ENSG00000100154	TTC28	tetratricopeptide repeat domain 28		240653	23331
ENSG00000285735	LINC02717	long intergenic non-protein coding RNA 2717		9217221	105369588
ENSG00000277437	MIR3687-1	microRNA 3687-1		8568828	100500815
ENSG00000211519	MIR147B	microRNA 147b		3467062	100126311
ENSG00000234869	LOC100506813	uncharacterized LOC100506813		8572325	100506813
ENSG00000014164	ZC3H3	zinc finger CCCH-type containing 3		237222	23144
ENSG00000261856	LINC02186	long intergenic non-protein coding RNA 2186		8800689	101927348
ENSG00000266533	MIR3619	microRNA 3619		8568852	100500828
ENSG00000230262	LINC02603	long intergenic non-protein coding RNA 2603		399922	158257
ENSG00000140022	STON2	stonin 2		364701	85439
ENSG00000221410	MIR1238	microRNA 1238		8101861	100302226
ENSG00000165119	HNRNPK	heterogeneous nuclear ribonucleoprotein K		71611	3190
ENSG00000231150	DNAH8-AS1	DNAH8 antisense RNA 1		3885379	100131047
ENSG00000188674	C2orf80	chromosome 2 open reading frame 80		433548	389073
ENSG00000100181	LOC112268292	uncharacterized LOC112268292		10371793	112268292
ENSG00000119203	CPSF3	cleavage and polyadenylation specific factor 3		280870	51692
ENSG00000183346	CABCOCO1	ciliary associated calcium binding coiled-coil 1		408549	219621
ENSG00000182816	KRTAP13-2	keratin associated protein 13-2		423454	337959
ENSG00000234184	LINC01781	long intergenic non-protein coding RNA 1781		8801035	101927412
ENSG00000158786	PLA2G2F	phospholipase A2 group IIF		327238	64600
ENSG00000196074	SYCP2	synaptonemal complex protein 2		213898	10388
ENSG00000177201	OR2T12	olfactory receptor family 2 subfamily T member 12		384084	127064
ENSG00000240871	KRTAP4-7	keratin associated protein 4-7		363869	100132476
ENSG00000135457	TFCP2	transcription factor CP2		159889	7024
ENSG00000260876	LINC01229	long intergenic non-protein coding RNA 1229		8797896	101928248
ENSG00000129625	REEP5	receptor accessory protein 5		173522	7905
ENSG00000162769	FLVCR1	FLVCR heme transporter 1		263380	28982
ENSG00000175398	OR10P1	olfactory receptor family 10 subfamily P member 1		380601	121130
ENSG00000104343	UBE2W	ubiquitin conjugating enzyme E2 W		296741	55284
ENSG00000048471	SNX29	sorting nexin 29		370181	92017
ENSG00000264005	MIR4314	microRNA 4314		8506627	100422983
ENSG00000035687	ADSS2	adenylosuccinate synthase 2		4100	159
ENSG00000162456	KNCN	kinocilin		395170	148930
ENSG00000168386	FILIP1L	filamin A interacting protein 1 like		230230	11259
ENSG00000176971	FIBIN	fin bud initiation factor homolog		431978	387758
ENSG00000232040	ZBED9	zinc finger BED-type containing 9		375884	114821
ENSG00000178395	CCDC185	coiled-coil domain containing 185		402131	164127
ENSG00000198483	ANKRD35	ankyrin repeat domain 35		395026	148741
ENSG00000256321	LOC101928441	uncharacterized LOC101928441		8798455	101928441
ENSG00000176253	OR4K13	olfactory receptor family 4 subfamily K member 13		435317	390433
ENSG00000143727	ACP1	acid phosphatase 1		1748	52
ENSG00000224349	FAM135A-AS1	FAM135A antisense RNA 1		9254480	105377849
ENSG00000100427	MLC1	modulator of VRAC current 1		238440	23209
ENSG00000268686	LOC101928295	uncharacterized LOC101928295		8797926	101928295
ENSG00000003756	RBM5	RNA binding motif protein 5		209806	10181
ENSG00000164483	SAMD3	sterile alpha motif domain containing 3		398717	154075
ENSG00000146802	TMEM168	transmembrane protein 168		326599	64418
ENSG00000177885	GRB2	growth factor receptor bound protein 2		56909	2885
ENSG00000283307	OR5AK4P	olfactory receptor family 5 subfamily AK member 4 pseudogene		408484	219525
ENSG00000205436	EXOC3L4	exocyst complex component 3 like 4		369874	91828
ENSG00000229474	PATL2	PAT1 homolog 2		405182	197135
ENSG00000198681	MAGEA1	MAGE family member A1		88178	4100
ENSG00000250295	RDH10-AS1	RDH10 antisense RNA 1		8801428	101926926
ENSG00000075188	NUP37	nucleoporin 37		332312	79023
ENSG00000072080	SPP2	secreted phosphoprotein 2		153832	6694
ENSG00000176230	OR4K17	olfactory receptor family 4 subfamily K member 17		435326	390436
ENSG00000177685	CRACR2B	calcium release activated channel regulator 2B		416667	283229
ENSG00000245080	MIR3150BHG	MIR3150B host gene		9245055	105375650
ENSG00000010030	ETV7	ETS variant transcription factor 7		278337	51513
ENSG00000087086	FTL	ferritin light chain		49887	2512
ENSG00000071051	NCK2	NCK adaptor protein 2		178316	8440
ENSG00000278783	MIR6071	microRNA 6071		9001370	102466516
ENSG00000142025	DMRTC2	DMRT like family C2		323652	63946
ENSG00000221430	MIR1294	microRNA 1294		8101821	100302181
ENSG00000221656	MIR1225	microRNA 1225		3988610	100188847
ENSG00000184916	JAG2	jagged canonical Notch ligand 2		80460	3714
ENSG00000176294	OR4N2	olfactory receptor family 4 subfamily N member 2		435301	390429
ENSG00000122877	EGR2	early growth response 2		41231	1959
ENSG00000113240	CLK4	CDC like kinase 4		314825	57396
ENSG00000266581	MIR3166	microRNA 3166		8506736	100423040
ENSG00000161542	PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1		132668	5635
ENSG00000184113	CLDN5	claudin 5		162108	7122
ENSG00000163832	ELP6	elongator acetyltransferase complex subunit 6		289305	54859
ENSG00000161813	LARP4	La ribonucleoprotein 4		374308	113251
ENSG00000090920					
ENSG00000274056	MIR6507	microRNA 6507		9000932	102465253
ENSG00000141449	GREB1L	GREB1 like retinoic acid receptor coactivator		341666	80000
ENSG00000199767	RNU6-78P	RNA, U6 small nuclear 78, pseudogene		8722728	100873778
ENSG00000033030	ZCCHC8	zinc finger CCHC-type containing 8		299651	55596
ENSG00000215595	C20orf202	chromosome 20 open reading frame 202		438417	400831
ENSG00000251247	ZNF345	zinc finger protein 345		248774	25850
ENSG00000171101	SIGLEC17P	sialic acid binding Ig like lectin 17, pseudogene		419362	284367
ENSG00000199072	MIRLET7F1	microRNA let-7f-1		440907	406888
ENSG00000258144	LINC02406	long intergenic non-protein coding RNA 2406		9217844	105369730
ENSG00000203870	SMIM9	small integral membrane protein 9		400430	100132963
ENSG00000171566	PLRG1	pleiotropic regulator 1		127355	5356
ENSG00000125084	WNT1	Wnt family member 1		169053	7471
ENSG00000182255	KCNA4	potassium voltage-gated channel subfamily A member 4		80771	3739
ENSG00000239672	NME1	NME/NM23 nucleoside diphosphate kinase 1		117179	4830
ENSG00000188483	IER5L	immediate early response 5 like		434396	389792
ENSG00000095596	CYP26A1	cytochrome P450 family 26 subfamily A member 1		33615	1592
ENSG00000166619	BLCAP	BLCAP apoptosis inducing factor		223445	10904
ENSG00000240922	LSAMP-AS1	LSAMP antisense RNA 1		8801401	101926903
ENSG00000137338	PGBD1	piggyBac transposable element derived 1		358919	84547
ENSG00000162510	MATN1	matrilin 1		89041	4146
ENSG00000256358	RPL31P57	ribosomal protein L31 pseudogene 57		452151	645993
ENSG00000182566	CLEC4G	C-type lectin domain family 4 member G		424527	339390
ENSG00000122512	PMS2	PMS1 homolog 2, mismatch repair system component		128075	5395
ENSG00000262836	LINC02091	long intergenic non-protein coding RNA 2091		8571258	100506371
ENSG00000224989	FAM41AY1	family with sequence similarity 41 member A, Y-linked 1		425691	340618
ENSG00000124006	OBSL1	obscurin like cytoskeletal adaptor 1		241333	23363
ENSG00000168246	UBTD2	ubiquitin domain containing 2		370413	92181
ENSG00000160862	AZGP1	alpha-2-glycoprotein 1, zinc-binding		12503	563
ENSG00000118137	APOA1	apolipoprotein A1		7986	335
ENSG00000177461					
ENSG00000224903	RNF32-AS1	RNF32 antisense RNA 1		8800036	101927858
ENSG00000111684	LPCAT3	lysophosphatidylcholine acyltransferase 3		209467	10162
ENSG00000233614	DDX11L10	DEAD/H-box helicase 11 like 10 (pseudogene)		8090049	100287029
ENSG00000264658	MIR4798	microRNA 4798		8625260	100616471
ENSG00000157152	SYN2	synapsin II		156867	6854
ENSG00000245556	SCAMP1-AS1	SCAMP1 antisense RNA 1		463387	728769
ENSG00000148123	PLPPR1	phospholipid phosphatase related 1		289913	54886
ENSG00000261127	LOC390705	protein phosphatase 2 regulatory subunit B'', beta pseudogene		435598	390705
ENSG00000115194	SLC30A3	solute carrier family 30 member 3		172292	7781
ENSG00000147697	GSDMC	gasdermin C		307630	56169
ENSG00000264610	MIR4685	microRNA 4685		8625282	100616482
ENSG00000136883	KIF12	kinesin family member 12		374268	113220
ENSG00000119986	AVPI1	arginine vasopressin induced 1		321637	60370
ENSG00000107404	DVL1	dishevelled segment polarity protein 1		38686	1855
ENSG00000158711	ELK4	ETS transcription factor ELK4		42099	2005
ENSG00000169241	SLC50A1	solute carrier family 50 member 1		306506	55974
ENSG00000146151	HMGCLL1	3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1		285617	54511
ENSG00000108510	MED13	mediator complex subunit 13		205436	9969
ENSG00000274066	MIR6514	microRNA 6514		9000940	102465257
ENSG00000187866	PABIR1	PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1		377919	116224
ENSG00000287984	LOC105376650	uncharacterized LOC105376650		9249516	105376650
ENSG00000084453	SLCO1A2	solute carrier organic anion transporter family member 1A2		151458	6579
ENSG00000137133	HINT2	histidine triad nucleotide binding protein 2		360005	84681
ENSG00000261308	FIGNL2	fidgetin like 2		439880	401720
ENSG00000179846	NKPD1	NTPase KAP family P-loop domain containing 1		419255	284353
ENSG00000104133	SPG11	SPG11 vesicle trafficking associated, spatacsin		343815	80208
ENSG00000223874	LINC01921	long intergenic non-protein coding RNA 1921		8797766	101928327
ENSG00000135436	FAM186B	family with sequence similarity 186 member B		354583	84070
ENSG00000130193	THEM6	thioesterase superfamily member 6		275934	51337
ENSG00000039068	CDH1	cadherin 1		22302	999
ENSG00000278520	MIR7851	microRNA 7851		9001532	102467003
ENSG00000180667	YOD1	YOD1 deubiquitinase		298441	55432
ENSG00000205867	KRTAP5-2	keratin associated protein 5-2		441731	440021
ENSG00000163820	FYCO1	FYVE and coiled-coil domain autophagy adaptor 1		334703	79443
ENSG00000185303	SFTPA2	surfactant protein A2		464745	729238
ENSG00000064225	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6		214284	10402
ENSG00000089597	GANAB	glucosidase II alpha subunit		238129	23193
ENSG00000108179	PPIF	peptidylprolyl isomerase F		208201	10105
ENSG00000237914	SIRPG-AS1	SIRPG antisense RNA 1		8798985	101929010
ENSG00000020922	MRE11	MRE11 homolog, double strand break repair nuclease		93631	4361
ENSG00000178081	ULK4P3	ULK4 pseudogene 3		365788	89837
ENSG00000104613	INTS10	integrator complex subunit 10		294672	55174
ENSG00000116745	RPE65	retinoid isomerohydrolase RPE65		141874	6121
ENSG00000226482	ADIPOQ-AS1	ADIPOQ antisense RNA 1		8723179	100874095
ENSG00000132498					
ENSG00000153253	SCN3A	sodium voltage-gated channel alpha subunit 3		146536	6328
ENSG00000243729	OR5V1	olfactory receptor family 5 subfamily V member 1		349019	81696
ENSG00000205279	CTXN3	cortexin 3		446619	613212
ENSG00000268388	FENDRR	FOXF1 adjacent non-coding developmental regulatory RNA		418058	400550
ENSG00000255819	KLRC4-KLRK1	KLRC4-KLRK1 readthrough		8578213	100528032
ENSG00000005381	MPO	myeloperoxidase		93431	4353
ENSG00000198633	ZNF534	zinc finger protein 534		394059	147658
ENSG00000205864	KRTAP5-6	keratin associated protein 5-6		441742	440023
ENSG00000211575	MIR760	microRNA 760		3467105	100126348
ENSG00000163827	LRRC2	leucine rich repeat containing 2		334688	79442
ENSG00000276181	MIR6794	microRNA 6794		9001324	102466196
ENSG00000264737	MIR4511	microRNA 4511		8625073	100616379
ENSG00000099999	RNF215	ring finger protein 215		406009	200312
ENSG00000245748	LOC100129931	uncharacterized LOC100129931		3881031	100129931
ENSG00000065135	GNAI3	G protein subunit alpha i3		54728	2773
ENSG00000173456	RNF26	ring finger protein 26		333336	79102
ENSG00000204661	C5orf60	chromosome 5 open reading frame 60		421572	285679
ENSG00000260785	CASC17	cancer susceptibility 17		8797955	101928165
ENSG00000168826	ZBTB49	zinc finger and BTB domain containing 49		402708	166793
ENSG00000199030	MIRLET7C	microRNA let-7c		440901	406885
ENSG00000175147	TMEM51-AS1	TMEM51 antisense RNA 1		405972	200197
ENSG00000204084	INPP5B	inositol polyphosphate-5-phosphatase B		79023	3633
ENSG00000167088	SNRPD1	small nuclear ribonucleoprotein D1 polypeptide		152693	6632
ENSG00000213218	CSH2	chorionic somatomammotropin hormone 2		30787	1443
ENSG00000185306	C12orf56	chromosome 12 open reading frame 56		377353	115749
ENSG00000225485					
ENSG00000165983	PTER	phosphotriesterase related		193552	9317
ENSG00000005486	RHBDD2	rhomboid domain containing 2		315029	57414
ENSG00000211520	MIR216B	microRNA 216b		3467160	100126319
ENSG00000224977	LINC02776	long intergenic non-protein coding RNA 2776		9226644	105371620
ENSG00000221333	MIR548K	microRNA 548k		8101891	100313770
ENSG00000221323	MIR1178	microRNA 1178		8101892	100302274
ENSG00000175040	CHST2	carbohydrate sulfotransferase 2		195561	9435
ENSG00000220349	GPR166P	G protein-coupled receptor 166 pseudogene		444675	442206
ENSG00000186583	SPATC1	spermatogenesis and centriole associated 1		430581	375686
ENSG00000165813	CCDC186	coiled-coil domain containing 186		293214	55088
ENSG00000155282	LOC644249	ankyrin repeat domain 18A pseudogene		449949	644249
ENSG00000176293	ZNF135	zinc finger protein 135		171281	7694
ENSG00000253767	PCDHGA8	protocadherin gamma subfamily A, 8		200902	9708
ENSG00000196275	GTF2IRD2	GTF2I repeat domain containing 2		355426	84163
ENSG00000178175	ZNF366	zinc finger protein 366		402874	167465
ENSG00000264073	MIR3199-1	microRNA 3199-1		8506726	100423034
ENSG00000114767	RRP9	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein		190920	9136
ENSG00000175213	ZNF408	zinc finger protein 408		338846	79797
ENSG00000137075	RNF38	ring finger protein 38		397588	152006
ENSG00000207357	RNU6-2	RNA, U6 small nuclear 2		9110777	103625684
ENSG00000130201					
ENSG00000235138	LOC100130548	uncharacterized LOC100130548		3883348	100130548
ENSG00000086712	TXLNG	taxilin gamma		303699	55787
ENSG00000213901	SLC23A3	solute carrier family 23 member 3		397020	151295
ENSG00000263961	RHEX	regulator of hemoglobinization and erythroid cell expansion		442839	440712
ENSG00000263795	MIR5100	microRNA 5100		8648511	100847014
ENSG00000138111	MFSD13A	major facilitator superfamily domain containing 13A		339595	79847
ENSG00000131389	SLC6A6	solute carrier family 6 member 6		150582	6533
ENSG00000258725	PRC1-AS1	PRC1 antisense RNA 1		8573002	100507118
ENSG00000075388	FGF4	fibroblast growth factor 4		47217	2249
ENSG00000261603	PRSS46P	serine protease 46, pseudogene		8090901	100287362
ENSG00000240230	COX19	cytochrome c oxidase assembly factor COX19		367817	90639
ENSG00000198150	LOC100128288	uncharacterized LOC100128288		3874689	100128288
ENSG00000230316	FEZF1-AS1	FEZF1 antisense RNA 1		399033	154860
ENSG00000187987	ZSCAN23	zinc finger and SCAN domain containing 23		411360	222696
ENSG00000105697	HAMP	hepcidin antimicrobial peptide		319505	57817
ENSG00000172336	POP7	POP7 homolog, ribonuclease P/MRP subunit		211135	10248
ENSG00000234851	RPL23AP42	ribosomal protein L23a pseudogene 42		453657	647099
ENSG00000221406	MIR320B2	microRNA 320b-2		8101820	100313769
ENSG00000258556	LINC02322	long intergenic non-protein coding RNA 2322		8799805	101927729
ENSG00000258334	TROAP-AS1	TROAP and PRPH antisense RNA 1		8800509	101927267
ENSG00000160683	CXCR5	C-X-C motif chemokine receptor 5		14001	643
ENSG00000237574	LINC01856	long intergenic non-protein coding RNA 1856		8800225	101927924
ENSG00000225793	TMEM30A-DT	TMEM30A divergent transcript		8572298	100506804
ENSG00000256803	LOC102724020	uncharacterized LOC102724020		9004726	102724020
ENSG00000261170	LOC107984827	uncharacterized LOC107984827		9668887	107984827
ENSG00000003400	CASP10	caspase 10		18719	843
ENSG00000207516	SNORA41B	small nucleolar RNA, H/ACA box 41B		9672982	109617005
ENSG00000259520	SLC28A2-AS1	SLC28A2 antisense RNA 1		8798510	101928414
ENSG00000186056	MATN1-AS1	MATN1 antisense RNA 1		3878190	100129196
ENSG00000255582	OR10G2	olfactory receptor family 10 subfamily G member 2		256016	26534
ENSG00000174521	TTC9B	tetratricopeptide repeat domain 9B		394483	148014
ENSG00000261097	LINC00563	long intergenic non-protein coding RNA 563		8721955	100861554
ENSG00000236957	LOC105371458	uncharacterized LOC105371458		9225877	105371458
ENSG00000084234	APLP2	amyloid beta precursor like protein 2		7952	334
ENSG00000276176	MIR6090	microRNA 6090		9001306	102466104
ENSG00000268307	LINC02560	long intergenic non-protein coding RNA 2560		10182625	110806301
ENSG00000171033	PKIA	cAMP-dependent protein kinase inhibitor alpha		131217	5569
ENSG00000231383	FGF12-AS1	FGF12 antisense RNA 1		8722992	100873986
ENSG00000278502	MIR6082	microRNA 6082		9001514	102466953
ENSG00000258419	LOC105370586	uncharacterized LOC105370586		9221900	105370586
ENSG00000273024	INTS4P2	integrator complex subunit 4 pseudogene 2		450321	644619
ENSG00000135750	KCNK1	potassium two pore domain channel subfamily K member 1		81391	3775
ENSG00000159921	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase		206542	10020
ENSG00000088320	REM1	RRAD and GEM like GTPase 1		262903	28954
ENSG00000118620	ZNF430	zinc finger protein 430		344432	80264
ENSG00000221419					
